row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
47878,538368,0,78599424,3175,0,1536,256,0,0,256,4608,15872,0,0,0,256,27
47879,909568,0,230937600,0,0,0,0,0,0,0,0,3328,83200,3328,40988,0,174
47880,167168,0,28944384,7603,0,1280,256,0,0,256,256,5888,0,0,0,1024,11
47881,167168,0,28928256,6359,0,512,256,0,0,256,256,4352,0,0,0,256,8
47882,320768,0,52503552,6000,0,1280,256,0,0,256,5888,11008,0,0,0,1280,19
47883,167168,0,28938496,12690,0,768,256,0,0,256,256,5376,0,0,0,512,11
47884,256768,0,51472640,12088,0,1792,256,0,0,256,256,7168,0,0,0,1536,132
47885,461568,256,103961600,0,256,6656,0,0,0,0,0,0,0,512,21811,0,9
47886,64768,0,26904576,1452,0,1280,256,0,0,256,256,21760,0,0,0,1024,37
47887,51968,0,26642176,9316,0,768,256,0,0,256,256,5376,0,0,0,512,10
47888,615168,0,154393600,0,0,0,0,0,0,0,0,3328,47360,3328,22650,0,92
47889,269568,0,103193600,0,0,0,0,0,0,0,0,3328,89856,3328,34379,0,157
47890,77568,0,27140096,15346,0,512,256,0,0,256,13824,3584,0,0,0,512,8
47891,384768,0,54030336,7911,0,1024,256,0,0,256,256,6144,0,0,0,768,11
47892,51968,0,26644224,4718,0,1536,256,0,0,256,256,8960,0,0,0,768,16
47893,115968,0,27904256,11120,0,1280,256,0,0,256,3072,8192,0,0,0,1280,15
47894,218368,256,29970688,0,256,2304,0,3584,256,0,0,0,272384,19456,37652,0,652
47895,883968,0,717337600,0,0,0,0,0,0,0,0,3328,29952,3328,22650,0,56
47896,167168,0,28941824,10989,0,1024,256,0,0,256,3072,14080,0,0,0,768,25
47897,397568,0,358681600,0,0,0,0,0,0,0,0,3328,26624,3328,22650,0,56
47898,717568,256,538137600,0,256,2304,0,0,0,0,0,0,0,768,31080,0,5
47899,332800,0,77081600,0,0,0,0,0,0,0,1280,2816,124160,2816,35657,0,181
47900,39168,0,26380288,12319,0,1536,256,0,0,256,256,9728,0,0,0,1024,18
47901,64768,0,26895616,3243,0,6912,256,0,0,0,5376,0,0,0,0,768,303
47902,397568,0,333337600,0,0,0,0,0,0,0,0,3328,23296,3328,40784,0,55
47903,231168,0,30229248,1621,0,2048,256,0,0,256,256,23040,0,0,0,256,39
47904,51968,0,26648576,1224,0,3072,256,0,0,256,11264,6144,0,0,0,256,102
47905,90368,0,27392000,3966,0,1280,256,0,0,256,4096,14080,0,0,0,512,24
47906,64768,256,26893824,0,256,1024,0,6656,256,0,0,0,306176,5888,36380,0,596
47907,128768,0,28169728,6412,0,1024,256,0,0,256,256,15872,0,0,0,1024,299
47908,781568,0,128779008,2241,0,1792,256,0,0,256,768,26368,0,0,0,1536,44
47909,499968,0,179993600,0,0,0,0,0,0,0,0,3328,89856,3328,38612,0,166
47910,717568,0,128256512,12830,0,2816,256,0,0,256,1536,21760,0,0,0,768,39
47911,346368,0,52996608,1537,0,1792,256,0,0,256,256,24576,0,0,0,512,41
47912,13568,0,25857536,5340,0,5376,256,0,0,256,8960,4096,0,0,0,512,7
47913,768768,0,563481600,0,0,0,0,0,0,0,0,3328,29952,3328,31735,0,59
47914,179968,0,29190400,11867,0,1536,256,0,0,256,512,13056,0,0,0,512,24
47915,167168,0,28933120,7713,0,1536,256,0,0,256,4608,8704,0,0,0,1536,16
47916,26368,0,26115328,5465,0,1280,256,0,0,256,2560,12544,0,0,0,1024,22
47917,77568,0,27154688,6828,0,7168,256,0,0,256,9728,0,61696,0,0,256,393
47918,115968,0,27924992,3843,0,1280,256,0,0,256,1024,36864,0,0,0,768,61
47919,103168,0,27648768,2291,0,1792,256,0,0,256,1280,20480,0,0,0,768,34
47920,77568,0,27150592,4961,0,768,256,0,0,256,3328,9472,0,0,0,256,17
47921,154368,0,28674048,3618,0,1280,256,0,0,256,256,15360,0,0,0,768,26
47922,871168,256,282905600,0,256,6656,0,0,0,0,0,0,0,0,0,0,7
47923,141568,0,28429568,14047,0,512,256,0,0,256,9472,4864,0,0,0,256,10
47924,231168,0,30218496,4366,0,1536,256,0,0,256,2560,15360,0,0,0,1536,26
47925,755968,0,128281600,6752,0,1024,256,0,0,256,256,21760,0,0,0,768,37
47926,269568,0,51462400,13083,0,1280,256,0,0,256,256,10240,0,0,0,1024,19
47927,26368,0,26130688,9197,0,512,256,0,0,256,13056,6400,0,0,0,256,12
47928,256768,0,30725120,6980,0,1536,256,0,0,256,256,12544,0,0,0,768,22
47929,13568,0,25869312,2285,0,1024,256,0,0,256,4864,9216,0,0,0,256,15
47930,39168,0,26377472,3368,0,6400,256,0,0,256,2304,0,163840,0,0,1536,2
47931,410368,0,54278144,2380,0,1536,256,0,0,256,256,8704,0,0,0,256,15
47932,282368,0,51993600,7998,0,1792,256,0,0,256,512,21760,0,0,0,512,37
47933,243968,0,30482688,15055,0,1536,256,0,0,256,256,9984,0,0,0,1024,19
47934,115968,0,27918848,9615,0,768,256,0,0,256,1536,5120,0,0,0,256,10
47935,295168,0,77572608,6775,0,7168,256,0,0,256,512,33536,0,0,0,256,308
47936,13568,0,25862400,16499,0,256,256,0,0,256,2560,3328,0,0,0,256,6
47937,179968,0,29192960,10530,0,1280,256,0,0,256,1792,12544,0,0,0,768,22
47938,77568,0,27145472,3730,0,1024,256,0,0,256,2560,21760,0,0,0,512,36
47939,64768,0,26888192,14592,0,1024,256,0,0,256,6656,8192,0,0,0,1024,16
47940,128768,0,28164352,11008,0,1536,256,0,0,256,2816,20480,0,0,0,1280,36
47941,13568,0,25863424,28521,0,1536,256,0,0,256,256,13568,0,0,0,1280,33
47942,115968,0,27919104,3811,0,1024,256,0,0,256,1792,9216,0,0,0,256,16
47943,871168,0,206105600,0,0,0,0,0,0,0,0,3328,96000,3328,30885,0,166
47944,39168,0,26380288,16107,0,1024,256,0,0,256,6144,7936,0,0,0,256,15
47945,256768,0,51481600,0,0,1280,0,0,0,0,256,3328,263168,3328,25202,0,411
47946,589568,256,79385600,0,256,2560,0,512,256,0,0,0,105472,0,0,0,2
47947,115968,0,27921664,4162,0,1536,256,0,0,256,256,11520,0,0,0,256,20
47948,282368,0,51737600,1450,0,1024,256,0,0,256,256,5376,0,0,0,1024,47
47949,653568,0,103172608,6775,0,1280,256,0,0,256,256,33536,0,0,0,256,56
47950,192768,0,29447168,4511,0,2048,256,0,0,256,1792,15360,0,0,0,1280,26
47951,39168,0,26380032,591,0,2048,256,0,0,256,256,24576,0,0,0,512,41
47952,51968,0,26641920,7821,0,1536,256,0,0,256,5632,7168,0,0,0,1280,14
47953,141568,0,28416256,6118,0,1280,256,0,0,256,14080,5120,0,0,0,1024,10
47954,179968,0,29209600,3072,0,1024,256,0,0,256,256,20480,0,0,0,256,35
47955,179200,0,29201664,4162,0,768,256,0,0,256,8704,7936,0,0,0,256,13
47956,295168,0,51969792,3375,0,1536,256,0,0,256,2048,18432,0,0,0,512,31
47957,51968,0,26627584,8098,0,1024,256,0,0,256,1536,9984,0,0,0,768,18
47958,307968,0,52238848,2851,0,1024,256,0,0,256,256,11520,0,0,0,512,20
47959,461568,0,77081600,0,0,1024,0,0,0,0,2304,3328,248832,3328,21092,0,388
47960,871168,256,205593600,0,256,6144,0,0,0,0,0,0,0,0,0,0,9
47961,679168,256,179712000,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
47962,371968,0,53778688,8699,0,1024,256,0,0,256,256,11008,0,0,0,256,19
47963,359168,0,128793600,0,0,0,0,0,0,0,0,3328,89344,3328,24362,0,163
47964,167168,0,28929536,18533,0,256,256,0,0,256,25344,3328,0,0,0,256,7
47965,103168,0,27655680,5219,0,1024,256,0,0,256,4608,8960,0,0,0,512,16
47966,691968,0,128281600,2795,0,1280,256,0,0,256,256,10240,0,0,0,1280,18
47967,333568,0,53273600,5968,0,1024,256,0,0,256,256,33536,0,0,0,1024,56
47968,26368,0,26130688,4670,0,1024,256,0,0,256,256,5888,0,0,0,512,11
47969,179968,0,29190400,13083,0,1536,256,0,0,256,256,11776,0,0,0,256,22
47970,115968,256,27916288,0,256,1792,0,256,256,0,0,0,61440,61440,36578,0,804
47971,231168,0,30233600,0,0,1280,0,0,0,0,3840,3328,252672,3328,22655,0,395
47972,333568,256,52992256,0,256,768,0,9728,256,0,0,0,321024,0,0,0,588
47973,512768,0,77835008,11656,0,1024,256,0,0,256,256,19456,0,0,0,256,34
47974,755968,256,180237056,0,256,6400,0,0,0,0,0,0,0,0,0,0,1
47975,397568,0,54037760,7353,0,1280,256,0,0,256,256,14080,0,0,0,1280,24
47976,128768,0,28165632,4465,0,1280,256,0,0,256,256,13568,0,0,0,768,24
47977,26368,0,26129152,19555,0,256,256,0,0,256,15616,3328,0,0,0,256,7
47978,269568,0,51465984,4189,0,2048,256,0,0,256,2304,14080,0,0,0,1280,24
47979,819968,0,180761600,0,0,0,0,0,0,0,0,3328,96512,3328,28699,0,165
47980,256768,0,51471104,4535,0,1536,256,0,0,256,2560,17408,0,12800,40971,1024,30
47981,218368,0,29963264,9903,0,1280,256,0,0,256,256,6144,0,0,0,1024,12
47982,13568,0,25875712,2133,0,1280,256,0,0,256,256,21760,0,0,0,1024,35
47983,141568,0,28417536,11524,0,1024,256,0,0,256,256,12544,0,0,0,512,22
47984,384768,0,54040576,9781,0,2304,256,0,0,256,256,20480,0,0,0,256,36
47985,13568,0,25880320,2484,0,768,256,0,0,256,2816,15360,0,0,0,256,25
47986,717568,0,205337600,0,0,0,0,0,0,0,0,2560,16384,2560,46416,0,58
47987,115968,0,27908608,1859,0,1024,256,0,0,256,3072,12288,0,0,0,256,21
47988,256768,0,51458304,8675,0,1536,256,0,0,256,2560,8192,0,0,0,512,15
47989,243968,0,30466304,1212,0,1024,256,0,0,256,5888,8704,0,0,0,768,15
47990,448768,0,77081600,10881,0,1280,256,0,0,256,9472,1536,0,0,0,256,4
47991,512768,0,103961600,5584,0,2304,256,0,0,256,256,46336,0,0,0,2048,77
47992,461568,0,77578496,4793,0,1792,256,0,0,256,1024,19456,0,0,0,768,33
47993,307968,0,77849600,0,0,0,0,0,0,0,0,3328,136192,3328,36716,0,271
47994,26368,0,26129408,22119,0,512,256,0,0,256,3840,3840,0,0,0,256,9
47995,525568,256,129305600,0,256,6656,0,0,0,0,0,0,0,0,0,0,9
47996,64768,0,26898176,9974,0,512,256,0,0,256,9472,4608,0,0,0,512,9
47997,243968,0,30489344,6724,0,1024,256,0,0,256,4608,10496,0,0,0,256,18
47998,256768,0,51458816,5495,0,1280,256,0,0,256,768,14592,0,8960,26700,1280,25
47999,679168,0,153881600,0,0,0,0,0,0,0,0,3328,96512,3328,30467,0,166
48000,167168,0,28944640,9870,0,1792,256,0,0,256,256,7680,0,0,0,1024,15
48001,269568,0,51467776,4289,0,2048,256,0,0,256,256,15872,0,0,0,1792,27
48002,39168,0,26376192,5707,0,2304,256,0,0,256,1536,24576,0,0,0,512,41
48003,128768,0,28171008,4040,0,1792,256,0,0,256,256,21760,0,0,0,1536,37
48004,231168,0,30224128,2844,0,1280,256,0,0,256,256,8448,0,0,0,768,15
48005,167168,0,28939776,1607,0,768,256,0,0,256,256,5888,0,0,0,256,11
48006,90368,0,27398144,16420,0,1280,256,0,0,256,5632,10752,0,0,0,256,20
48007,51968,0,26649600,12027,0,512,256,0,0,256,16128,4608,0,0,0,256,9
48008,320768,0,52495360,16297,0,768,256,0,0,256,256,4864,0,0,0,512,10
48009,384768,0,54041600,0,0,1536,0,0,0,0,1536,3328,199936,3328,42799,0,353
48010,128768,256,28169728,0,256,512,0,3584,256,0,0,0,272384,19456,25289,0,620
48011,269568,0,102937600,0,0,0,0,0,0,0,0,3328,89856,3328,24111,0,164
48012,192768,0,29457664,1665,0,1024,256,0,0,256,3840,14080,0,0,0,1024,24
48013,295168,0,77593600,0,0,0,0,0,0,0,0,3328,152832,3328,37240,0,295
48014,346368,0,53009920,8243,0,1536,256,0,0,256,2816,16640,0,0,0,768,29
48015,103168,0,27667712,3399,0,2816,256,0,0,256,256,28416,0,0,0,2816,47
48016,141568,0,51476736,12325,0,7168,256,0,0,0,256,0,0,0,0,1024,108
48017,64768,0,26904320,1787,0,1024,256,0,0,256,256,26368,0,0,0,768,44
48018,77568,0,27140096,2073,0,512,256,0,0,256,768,26368,0,0,0,256,44
48019,410368,0,54284288,13778,0,1280,256,0,0,256,256,7680,0,0,0,512,15
48020,269568,0,51737600,0,0,1024,0,0,0,0,11008,1792,227072,1792,41924,0,230
48021,90368,0,27392256,3764,0,512,256,0,0,256,11264,6144,0,0,0,512,11
48022,243968,0,30468864,9913,0,512,256,0,0,256,512,5632,0,0,0,256,23
48023,256768,0,51737600,0,0,1280,0,0,0,0,4864,3328,330752,3328,39912,0,523
48024,679168,0,104974848,9759,0,2048,256,0,0,256,256,21760,0,0,0,1536,38
48025,26368,256,26132480,0,256,256,0,2560,256,0,0,0,245760,0,0,0,2
48026,64768,0,26887424,7927,0,512,256,0,0,256,256,11008,0,0,0,512,441
48027,282368,256,51970304,0,256,512,0,7424,7424,0,0,0,0,0,0,0,2
48028,256768,0,30742272,4651,0,1536,256,0,0,256,256,9984,0,0,0,1536,18
48029,384768,0,54020608,11235,0,1024,256,0,0,256,2560,21760,0,0,0,1024,38
48030,589568,256,103705600,0,256,6656,0,0,0,0,0,0,0,256,28699,0,240
48031,64768,0,26882048,3705,0,1280,256,0,0,256,3840,18432,0,0,0,768,31
48032,141568,0,28433408,3618,0,1536,256,0,0,256,1536,11008,0,0,0,768,19
48033,13568,0,25856768,9328,0,1024,256,0,0,256,1024,8448,0,0,0,768,14
48034,602368,0,79378176,7668,0,1024,256,0,0,256,7936,9472,0,0,0,1024,101
48035,231168,0,30215424,10236,0,256,256,0,0,256,256,3328,0,0,0,256,7
48036,359168,0,53523968,5329,0,2560,256,0,0,256,256,5632,0,0,0,512,10
48037,525568,0,77593600,0,0,1024,0,0,0,0,2048,2048,217856,2048,27094,0,209
48038,179968,0,29185792,5126,0,2304,256,0,0,256,256,10496,0,0,0,1280,18
48039,115968,256,27921664,0,256,1280,0,6912,6912,0,0,0,0,0,0,0,2
48040,141568,0,28441600,0,0,29952,0,0,0,0,256,3328,129792,3328,43953,0,258
48041,141568,256,28434688,0,256,1280,0,3584,256,0,0,0,272128,9472,24723,0,588
48042,807168,0,180761600,0,0,0,0,0,0,0,0,3328,86528,3328,39912,0,173
48043,218368,0,29962496,3081,0,1024,256,0,0,256,3584,19456,0,0,0,512,33
48044,794368,0,153881600,3399,0,768,256,0,0,0,768,0,0,0,0,256,14
48045,64768,0,26894848,12476,0,1024,256,0,0,256,10752,6400,0,0,0,1024,13
48046,819968,256,155161600,0,256,6656,0,0,0,0,0,0,0,256,23314,0,6
48047,154368,0,28683776,3334,0,1280,256,0,0,256,256,8448,0,0,0,1024,15
48048,115968,0,27917824,1119,0,1536,256,0,0,256,256,7936,0,0,0,256,14
48049,77568,256,27138304,0,256,1536,0,5632,256,0,0,0,298496,0,0,0,579
48050,64768,0,26889728,4874,0,1792,256,0,0,256,256,21760,0,0,0,1024,37
48051,346368,0,53259008,3512,0,2304,256,0,0,256,256,30720,0,0,0,1792,51
48052,77568,0,27139328,3311,0,1024,256,0,0,256,1792,16640,0,0,0,256,28
48053,295168,0,256281600,0,0,0,0,0,0,0,0,3328,23296,3328,31735,0,59
48054,615168,0,79385600,2602,0,2048,256,0,0,256,256,28416,0,0,0,1024,47
48055,51968,0,26628608,4114,0,1024,256,0,0,256,5888,6400,0,0,0,768,12
48056,295168,0,52240128,9943,0,1536,256,0,0,256,2816,10240,0,0,0,768,18
48057,410368,0,54533120,2273,0,1024,256,0,0,256,1792,8192,0,0,0,512,15
48058,615168,0,461337600,0,0,0,0,0,0,0,0,3328,29952,3328,32519,0,59
48059,243968,0,30464256,4178,0,1280,256,0,0,256,5888,8192,0,0,0,1024,15
48060,39168,0,26386176,7999,0,6912,256,0,0,0,256,0,0,0,0,256,2
48061,179968,0,29195008,3880,0,1792,256,0,0,256,256,12288,0,0,0,1024,154
48062,115968,0,27917824,6989,0,1024,256,0,0,256,256,36864,0,0,0,256,124
48063,461568,0,77081600,4312,0,1280,256,0,0,256,4352,9472,0,0,0,1280,46
48064,346368,0,53003008,5475,0,2304,256,0,0,256,256,19456,0,0,0,768,33
48065,205568,0,29721344,2189,0,2560,256,0,0,256,2816,15872,0,0,0,2560,27
48066,192768,0,29441280,5511,0,512,256,0,0,256,13312,4096,0,0,0,512,8
48067,26368,0,26115584,3280,0,1280,256,0,0,256,1024,17408,0,0,0,768,30
48068,691968,0,103938304,2241,0,1024,256,0,0,256,256,26368,0,0,0,768,44
48069,13568,0,25862656,3589,0,1792,256,0,0,256,3328,20480,0,0,0,1536,33
48070,346368,0,52993280,1258,0,1024,256,0,0,256,256,6656,0,0,0,512,12
48071,26368,256,26136320,0,256,1536,0,768,256,0,0,0,139008,46336,23536,0,600
48072,64768,0,26889984,3250,0,1280,256,0,0,256,768,14080,0,0,0,1024,24
48073,371968,0,53528576,7459,0,1536,256,0,0,256,5888,8704,0,0,0,256,16
48074,64768,0,26888704,19839,0,1024,256,0,0,256,10240,7936,0,0,0,512,16
48075,179968,0,29194240,6248,0,1024,256,0,0,256,256,17408,0,0,0,768,78
48076,26368,0,26132224,12756,0,768,256,0,0,256,11008,5376,0,0,0,256,10
48077,768768,0,179737600,0,0,0,0,0,0,0,0,3328,96000,3328,24655,0,163
48078,128768,256,28182528,0,2048,3840,0,2816,256,0,0,0,138240,0,0,0,62
48079,192768,0,29440256,1803,0,1024,256,0,0,256,3328,9216,0,0,0,256,16
48080,346368,0,53529600,3971,0,768,256,0,0,256,256,12544,0,0,0,256,22
48081,205568,0,29706752,2170,0,1280,256,0,0,256,3072,20480,0,0,0,256,34
48082,51968,0,26636288,14712,0,2048,256,0,0,256,256,10752,0,0,0,1280,20
48083,397568,0,54297088,7203,0,2048,256,0,0,256,256,23040,0,0,0,1280,39
48084,243968,0,30470656,2613,0,1792,256,0,0,256,256,52736,0,0,0,1024,87
48085,755968,256,129040128,0,256,3072,0,0,0,0,0,0,0,0,0,0,2
48086,333568,256,53009152,0,256,1536,0,512,256,0,0,0,105472,24320,40988,0,622
48087,333568,0,154137600,0,0,0,0,0,0,0,0,3328,29952,3328,31735,0,59
48088,39168,0,26389248,5596,0,1792,256,0,0,256,1536,26368,0,0,0,1280,44
48089,294400,0,52504320,5977,0,2816,256,0,0,0,5632,0,0,0,0,768,0
48090,64768,0,26894336,1803,0,1536,256,0,0,256,2048,14592,0,0,0,768,610
48091,90368,0,27394048,8589,0,1280,256,0,0,256,256,11520,0,0,0,256,20
48092,717568,256,231705600,0,256,6656,0,0,0,0,0,0,0,0,0,0,9
48093,77568,0,27158272,7647,0,1024,256,0,0,256,15872,5376,0,0,0,1024,10
48094,39168,0,26368256,6658,0,1536,256,0,0,256,768,8448,0,0,0,256,15
48095,179968,0,29200128,7571,0,768,256,0,0,256,12800,5888,0,0,0,256,11
48096,652800,0,384281600,0,0,0,0,0,0,0,0,3328,23296,3328,40784,0,54
48097,179968,0,29190144,3800,0,2048,256,0,0,256,5888,13056,0,0,0,1024,22
48098,205568,0,29721088,787,0,768,256,0,0,256,11264,5632,0,0,0,512,10
48099,192768,256,153869824,0,9472,7168,0,0,0,0,0,0,0,3328,51695,0,75
48100,730368,0,104473600,3139,0,512,256,0,0,256,256,7680,0,0,0,256,14
48101,77568,0,27143424,4690,0,1024,256,0,0,256,256,12288,0,0,0,512,21
48102,141568,0,28441600,7973,0,1792,256,0,0,256,256,11776,0,0,0,1280,180
48103,307968,0,52490240,7329,0,1536,256,0,0,256,256,10496,0,0,0,512,19
48104,179968,0,29209600,2511,0,768,256,0,0,256,768,23040,0,0,0,512,73
48105,794368,0,154898688,1528,0,2816,256,0,0,256,256,46336,0,0,0,768,76
48106,448768,0,55307520,4329,0,768,256,0,0,256,256,15872,0,0,0,768,27
48107,179968,0,29200384,2617,0,1280,256,0,0,256,4864,11008,0,0,0,256,19
48108,397568,0,54296064,5778,0,256,256,0,0,256,21248,3584,0,0,0,256,7
48109,679168,256,129561600,0,256,6400,0,0,0,0,0,0,0,256,35117,0,12
48110,64768,0,26891264,2822,0,1792,256,0,0,256,1536,12288,0,0,0,1280,21
48111,231168,0,30214400,12658,0,1024,256,0,0,256,3840,6144,0,0,0,768,12
48112,115968,256,27907840,0,256,1536,0,1536,256,0,0,0,200960,33536,45164,0,759
48113,819968,0,153881600,8408,0,1280,256,0,0,256,256,33536,0,0,0,768,57
48114,397568,0,54025984,835,0,1024,256,0,0,256,512,20480,0,0,0,512,35
48115,243968,0,30477568,4537,0,1792,256,0,0,256,256,18432,0,0,0,768,31
48116,256768,0,51474432,11316,0,1536,256,0,0,256,2304,10496,0,6656,21135,256,487
48117,167168,0,28940544,7129,0,1280,256,0,0,256,256,6144,0,0,0,1280,11
48118,13568,0,25868032,9985,0,1536,256,0,0,256,3584,8704,0,0,0,1024,15
48119,167168,0,28933120,11798,0,1536,256,0,0,256,2816,8704,0,0,0,1536,16
48120,154368,0,28690176,1868,0,2304,256,0,0,256,256,26368,0,0,0,1280,44
48121,154368,0,28679424,12625,0,1280,256,0,0,256,4608,13568,0,0,0,512,24
48122,755968,256,333328640,0,256,2304,0,0,0,0,0,0,0,3328,32074,0,60
48123,205568,0,29702144,7192,0,512,256,0,0,256,4096,6912,0,0,0,512,23
48124,103168,0,27672576,12087,0,6912,256,0,0,0,3328,0,0,0,0,1280,2
48125,679168,0,614681600,0,0,0,0,0,0,0,0,3328,26624,3328,22650,0,55
48126,205568,0,29696256,10579,0,768,256,0,0,256,256,4864,0,0,0,256,9
48127,320768,0,52756224,3230,0,768,256,0,0,256,256,5376,0,0,0,512,10
48128,64768,256,26883072,0,256,1280,0,1536,256,0,0,0,201216,33536,43167,0,745
48129,103168,0,27664128,2844,0,6912,256,0,0,0,1536,0,0,0,0,256,2
48130,423168,0,54797312,2931,0,1024,256,0,0,256,256,14592,0,0,0,768,25
48131,359168,0,53522688,4365,0,1792,256,0,0,256,1792,23040,0,0,0,512,39
48132,77568,0,27149824,9411,0,2304,256,0,0,256,1536,12544,0,0,0,2304,22
48133,39168,0,26390016,11294,0,1792,256,0,0,256,2304,17408,0,0,0,768,31
48134,115968,0,27913984,4823,0,2048,256,0,0,256,2816,15872,0,0,0,1792,27
48135,218368,0,29961728,4142,0,2048,256,0,0,256,3072,19456,0,0,0,1280,33
48136,243968,0,30485760,3385,0,1024,256,0,0,256,9984,5632,0,0,0,512,59
48137,256768,0,51458816,9053,0,1280,256,0,0,256,1024,14592,0,8448,32051,1280,26
48138,231168,0,30231552,3404,0,1024,256,0,0,256,256,8192,0,0,0,768,14
48139,64768,256,26904064,0,256,1024,0,4608,4608,0,0,0,0,0,0,0,2
48140,346368,0,52996096,9187,0,1792,256,0,0,256,2560,8448,0,0,0,1536,15
48141,218368,0,29954304,8040,0,1024,256,0,0,256,14592,5632,0,0,0,768,10
48142,51968,0,26632448,8036,0,1024,256,0,0,256,1792,13568,0,0,0,512,24
48143,602368,0,205593600,0,0,0,0,0,0,0,0,3328,89856,3328,34379,0,157
48144,77568,0,27136000,4812,0,512,256,0,0,256,512,5632,0,0,0,512,11
48145,115968,0,27915264,2287,0,1792,256,0,0,256,3072,15360,0,0,0,1536,26
48146,512768,256,128256000,0,256,6144,0,0,0,0,0,0,0,0,0,0,1
48147,909568,0,180498688,2466,0,1792,256,0,0,256,256,52736,0,0,0,512,86
48148,282368,0,51976448,4391,0,1024,256,0,0,256,256,13568,0,0,0,256,23
48149,115968,0,27919872,7295,0,1280,256,0,0,256,2816,14592,0,0,0,768,25
48150,243968,0,30475008,1487,0,1280,256,0,0,256,512,13056,0,0,0,768,22
48151,243968,0,30473984,4598,0,2816,256,0,0,256,768,15360,0,0,0,2816,26
48152,730368,0,128526336,227,0,1280,256,0,0,256,768,40960,0,0,0,768,67
48153,282368,0,51737600,7146,0,512,256,0,0,256,256,6912,0,0,0,512,13
48154,410368,0,54280192,3692,0,1536,256,0,0,256,256,15360,0,0,0,768,26
48155,589568,0,79111168,5058,0,1280,256,0,0,256,5376,7936,0,0,0,1280,563
48156,102400,0,27670528,3514,0,1536,256,0,0,256,2560,14592,0,0,0,512,24
48157,115968,0,27916032,953,0,768,256,0,0,256,6144,7424,0,0,0,256,13
48158,282368,0,51981824,1119,0,2304,256,0,0,256,3072,19456,0,0,0,512,33
48159,167168,0,28929280,10450,0,1280,256,0,0,256,256,6656,0,0,0,1280,13
48160,205568,0,29705472,6650,0,1280,256,0,0,256,6144,10240,0,0,0,512,18
48161,269568,0,51732224,2438,0,1024,256,0,0,0,256,0,0,0,0,1024,2
48162,64768,0,26905088,16378,0,5376,256,0,0,0,2304,0,0,0,0,768,405
48163,51968,0,26643200,7377,0,1280,256,0,0,256,512,11776,0,0,0,512,21
48164,39168,0,26387968,7635,0,1536,256,0,0,256,6400,7168,0,0,0,1536,14
48165,371968,256,53772544,0,256,1280,0,1024,256,0,0,0,161536,36352,30607,0,413
48166,435968,0,77081600,8687,0,1280,256,0,0,0,3328,0,0,0,0,1792,27
48167,103168,0,27664128,8870,0,1024,256,0,0,256,14848,4096,0,0,0,1024,11
48168,26368,0,26112256,8373,0,1024,256,0,0,256,12800,6144,0,0,0,512,11
48169,320768,0,52736000,227,0,1024,256,0,0,256,256,8192,0,0,0,256,15
48170,307968,0,52492800,8838,0,1280,256,0,0,256,256,8960,0,0,0,1024,16
48171,64768,0,26905088,3117,0,1792,256,0,0,256,1024,24576,0,0,0,1024,41
48172,115968,0,27914496,8575,0,1536,256,0,0,256,256,8192,0,0,0,1280,15
48173,77568,0,27144448,3710,0,1280,256,0,0,256,5632,12544,0,0,0,768,22
48174,845568,256,256281600,0,256,5888,0,0,0,0,0,0,0,0,0,0,1
48175,179968,0,29186048,4927,0,1024,256,0,0,256,512,26368,0,0,0,512,44
48176,743168,256,154905600,0,256,6400,0,0,0,0,0,0,0,256,19336,0,8
48177,141568,0,28427264,9903,0,1280,256,0,0,256,256,7168,0,0,0,1280,13
48178,115968,0,27925760,4456,0,1792,256,0,0,256,256,19456,0,0,0,1536,33
48179,51968,0,26644224,4600,0,1536,256,0,0,256,256,8960,0,0,0,768,16
48180,154368,0,28685824,2552,0,2304,256,0,0,256,256,14592,0,0,0,512,25
48181,115968,0,27915008,4753,0,768,256,0,0,256,1280,17408,0,0,0,768,30
48182,205568,0,29714688,7952,0,1536,256,0,0,256,5120,7424,0,0,0,1024,14
48183,154368,0,28673792,8180,0,2048,256,0,0,256,512,15360,0,0,0,1024,27
48184,26368,0,26134528,9746,0,512,256,0,0,256,2816,7168,0,0,0,512,13
48185,295168,256,77584640,0,5632,7168,0,0,0,256,0,0,33280,3328,36922,0,396
48186,26368,0,26131200,8353,0,1280,256,0,0,256,256,17408,0,0,0,1024,30
48187,90368,0,27398912,7818,0,768,256,0,0,256,3072,11776,0,0,0,768,21
48188,128768,0,28172032,5095,0,1024,256,0,0,256,1792,10496,0,0,0,768,19
48189,39168,0,26372352,4052,0,1024,256,0,0,256,2048,10752,0,0,0,512,19
48190,307968,0,52248832,2580,0,1024,256,0,0,256,768,13568,0,0,0,256,23
48191,281600,0,52240128,12905,0,1536,256,0,0,256,6400,10752,0,0,0,1536,19
48192,615168,256,128537600,0,256,6400,0,0,0,0,0,0,0,3328,42636,0,176
48193,154368,0,28686592,3201,0,768,256,0,0,256,1024,8960,0,0,0,256,16
48194,871168,256,154386688,0,256,6400,0,0,0,0,0,0,0,0,0,0,8
48195,269568,0,51737600,0,0,512,0,0,0,0,2560,3328,122880,3328,23318,0,200
48196,231168,0,30222848,5019,0,1792,256,0,0,256,256,9984,0,0,0,256,18
